-1.0077E+01   1.9575E+01    -7.0574E+00   -2.6495E+02   -8.2196E+01   1.4633E+02    
-1.1510E+01   1.8875E+01    -4.9903E+00   -2.2422E+02   -6.8434E+01   1.7922E+02    
-1.2385E+01   1.8371E+01    -2.5832E+00   -1.7719E+02   -5.1385E+01   1.9989E+02    
-1.3807E+01   1.7641E+01    0.0000E+00    -1.2734E+02   -3.1524E+01   1.9512E+02    
-1.3466E+01   1.7601E+01    2.5894E+00    -8.5480E+01   -1.4766E+01   1.8986E+02    
-1.2579E+01   1.7785E+01    5.0392E+00    -4.6120E+01   1.6990E+00    1.7436E+02    
-1.1193E+01   1.8182E+01    7.2173E+00    -1.1378E+01   1.6983E+01    1.4947E+02    
-9.3832E+00   1.8772E+01    9.0064E+00    1.6873E+01    3.0263E+01    1.1652E+02    
-7.2474E+00   1.9522E+01    1.0310E+01    3.7111E+01    4.0823E+01    7.7282E+01    
-4.9006E+00   2.0391E+01    1.1058E+01    4.8244E+01    4.8092E+01    3.3882E+01    
-2.4693E+00   2.1334E+01    1.1209E+01    4.9673E+01    5.1680E+01    -1.1345E+01   
-8.4607E-02   2.2299E+01    1.0757E+01    4.1319E+01    5.1394E+01    -5.5960E+01   
2.1250E+00    2.3234E+01    9.7239E+00    2.3634E+01    4.7247E+01    -9.7558E+01   
4.0403E+00    2.4089E+01    8.1671E+00    -2.4288E+00   3.9465E+01    -1.3390E+02   
5.5581E+00    2.4818E+01    6.1700E+00    -3.5465E+01   2.8466E+01    -1.6302E+02   
6.5965E+00    2.5381E+01    3.8403E+00    -7.3693E+01   1.4843E+01    -1.8335E+02   
7.0996E+00    2.5748E+01    1.3035E+00    -1.1505E+02   -6.6859E-01   -1.9380E+02   
7.0403E+00    2.5899E+01    -1.3035E+00   -1.5731E+02   -1.7233E+01   -1.9380E+02   
6.4218E+00    2.5827E+01    -3.8403E+00   -1.9820E+02   -3.3958E+01   -1.8335E+02   
5.2773E+00    2.5534E+01    -6.1700E+00   -2.3550E+02   -4.9940E+01   -1.6302E+02   
3.6687E+00    2.5037E+01    -8.1671E+00   -2.6721E+02   -6.4319E+01   -1.3390E+02   
1.6825E+00    2.4363E+01    -9.7239E+00   -2.9162E+02   -7.6320E+01   -9.7558E+01   
-5.7402E-01   2.3548E+01    -1.0757E+01   -3.0741E+02   -8.5296E+01   -5.5960E+01   
-2.9793E+00   2.2635E+01    -1.1209E+01   -3.1374E+02   -9.0761E+01   -1.1345E+01   
-5.4037E+00   2.1675E+01    -1.1058E+01   -3.1025E+02   -9.2423E+01   3.3882E+01    
-7.7165E+00   2.0718E+01    -1.0310E+01   -2.9714E+02   -9.0191E+01   7.7282E+01    
-9.7930E+00   1.9817E+01    -9.0064E+00   -2.7512E+02   -8.4186E+01   1.1652E+02    
-1.1521E+01   1.9020E+01    -7.2173E+00   -2.4537E+02   -7.4732E+01   1.4947E+02    
-1.2808E+01   1.8370E+01    -5.0392E+00   -2.0949E+02   -6.2337E+01   1.7436E+02    
-1.3584E+01   1.7902E+01    -2.5894E+00   -1.6943E+02   -4.7671E+01   1.8986E+02    
-1.4971E+01   1.7184E+01    0.0000E+00    -1.2756E+02   -3.0943E+01   1.8511E+02    
-1.4658E+01   1.7134E+01    2.5939E+00    -9.1753E+01   -1.6636E+01   1.8106E+02    
-1.3850E+01   1.7284E+01    5.0744E+00    -5.7693E+01   -2.4849E+00   1.6911E+02    
-1.2582E+01   1.7630E+01    7.3331E+00    -2.6870E+01   1.0892E+01    1.4976E+02    
-1.0910E+01   1.8156E+01    9.2713E+00    -6.3165E-01   2.2910E+01    1.2386E+02    
-8.9065E+00   1.8838E+01    1.0804E+01    1.9875E+01    3.3044E+01    9.2554E+01    
-6.6597E+00   1.9648E+01    1.1865E+01    3.3754E+01    4.0851E+01    5.7202E+01    
-4.2676E+00   2.0549E+01    1.2407E+01    4.0398E+01    4.5990E+01    1.9349E+01    
-1.8346E+00   2.1503E+01    1.2407E+01    3.9518E+01    4.8236E+01    -1.9349E+01   
5.3292E-01    2.2467E+01    1.1865E+01    3.1151E+01    4.7491E+01    -5.7202E+01   
2.7314E+00    2.3400E+01    1.0804E+01    1.5664E+01    4.3788E+01    -9.2554E+01   
4.6649E+00    2.4260E+01    9.2713E+00    -6.2673E+00   3.7288E+01    -1.2386E+02   
6.2488E+00    2.5011E+01    7.3331E+00    -3.3683E+01   2.8276E+01    -1.4976E+02   
7.4139E+00    2.5619E+01    5.0744E+00    -6.5387E+01   1.7145E+01    -1.6911E+02   
8.1093E+00    2.6057E+01    2.5939E+00    -9.9991E+01   4.3821E+00    -1.8106E+02   
8.3046E+00    2.6308E+01    -5.1177E-09   -1.3599E+02   -9.4551E+00   -1.8511E+02   
7.9913E+00    2.6358E+01    -2.5939E+00   -1.7179E+02   -2.3762E+01   -1.8106E+02   
7.1830E+00    2.6208E+01    -5.0744E+00   -2.0586E+02   -3.7913E+01   -1.6911E+02   
5.9151E+00    2.5862E+01    -7.3331E+00   -2.3668E+02   -5.1290E+01   -1.4976E+02   
4.2431E+00    2.5336E+01    -9.2713E+00   -2.6292E+02   -6.3308E+01   -1.2386E+02   
2.2398E+00    2.4654E+01    -1.0804E+01   -2.8342E+02   -7.3442E+01   -9.2554E+01   
-6.9384E-03   2.3844E+01    -1.1865E+01   -2.9730E+02   -8.1249E+01   -5.7202E+01   
-2.3991E+00   2.2943E+01    -1.2407E+01   -3.0395E+02   -8.6388E+01   -1.9349E+01   
-4.8321E+00   2.1989E+01    -1.2407E+01   -3.0307E+02   -8.8634E+01   1.9349E+01    
-7.1996E+00   2.1025E+01    -1.1865E+01   -2.9470E+02   -8.7889E+01   5.7202E+01    
-9.3981E+00   2.0092E+01    -1.0804E+01   -2.7921E+02   -8.4186E+01   9.2554E+01    
-1.1332E+01   1.9232E+01    -9.2713E+00   -2.5728E+02   -7.7686E+01   1.2386E+02    
-1.2915E+01   1.8481E+01    -7.3331E+00   -2.2986E+02   -6.8674E+01   1.4976E+02    
-1.4081E+01   1.7873E+01    -5.0744E+00   -1.9816E+02   -5.7543E+01   1.6911E+02    
-1.4776E+01   1.7435E+01    -2.5939E+00   -1.6356E+02   -4.4780E+01   1.8106E+02    
-1.6135E+01   1.6728E+01    0.0000E+00    -1.2776E+02   -3.0443E+01   1.7650E+02    
-1.5845E+01   1.6668E+01    2.5972E+00    -9.6672E+01   -1.8045E+01   1.7331E+02    
-1.5102E+01   1.6792E+01    5.1005E+00    -6.6854E+01   -5.7242E+00   1.6386E+02    
-1.3934E+01   1.7094E+01    7.4194E+00    -3.9382E+01   6.0731E+00    1.4848E+02    
-1.2383E+01   1.7565E+01    9.4702E+00    -1.5250E+01   1.6921E+01    1.2774E+02    
-1.0505E+01   1.8187E+01    1.1179E+01    4.6712E+00    2.6427E+01    1.0238E+02    
-8.3674E+00   1.8937E+01    1.2483E+01    1.9661E+01    3.4248E+01    7.3320E+01    
-6.0481E+00   1.9789E+01    1.3337E+01    2.9177E+01    4.0101E+01    4.1611E+01    
-3.6306E+00   2.0712E+01    1.3708E+01    3.2876E+01    4.3775E+01    8.3981E+00    
-1.2024E+00   2.1672E+01    1.3584E+01    3.0624E+01    4.5136E+01    -2.5118E+01   
1.1487E+00    2.2634E+01    1.2969E+01    2.2503E+01    4.4137E+01    -5.7727E+01   
3.3379E+00    2.3565E+01    1.1885E+01    8.8054E+00    4.0811E+01    -8.8249E+01   
5.2860E+00    2.4430E+01    1.0371E+01    -9.9728E+00   3.5281E+01    -1.1558E+02   
6.9225E+00    2.5198E+01    8.4832E+00    -3.3153E+01   2.7746E+01    -1.3874E+02   
8.1884E+00    2.5841E+01    6.2884E+00    -5.9898E+01   1.8478E+01    -1.5688E+02   
9.0378E+00    2.6336E+01    3.8663E+00    -8.9241E+01   7.8116E+00    -1.6935E+02   
9.4401E+00    2.6665E+01    1.3045E+00    -1.2012E+02   -3.8669E+00   -1.7570E+02   
9.3808E+00    2.6817E+01    -1.3045E+00   -1.5142E+02   -1.6136E+01   -1.7570E+02   
8.8619E+00    2.6785E+01    -3.8663E+00   -1.8201E+02   -2.8551E+01   -1.6935E+02   
7.9022E+00    2.6571E+01    -6.2884E+00   -2.1079E+02   -4.0665E+01   -1.5688E+02   
6.5365E+00    2.6183E+01    -8.4832E+00   -2.3671E+02   -5.2039E+01   -1.3874E+02   
4.8141E+00    2.5634E+01    -1.0371E+01   -2.5883E+02   -6.2262E+01   -1.1558E+02   
2.7972E+00    2.4945E+01    -1.1885E+01   -2.7637E+02   -7.0965E+01   -8.8249E+01   
5.5868E-01    2.4140E+01    -1.2969E+01   -2.8868E+02   -7.7833E+01   -5.7727E+01   
-1.8205E+00   2.3249E+01    -1.3584E+01   -2.9531E+02   -8.2618E+01   -2.5118E+01   
-4.2543E+00   2.2303E+01    -1.3708E+01   -2.9604E+02   -8.5148E+01   8.3981E+00    
-6.6549E+00   2.1337E+01    -1.3337E+01   -2.9083E+02   -8.5329E+01   4.1611E+01    
-8.9354E+00   2.0386E+01    -1.2483E+01   -2.7987E+02   -8.3157E+01   7.3320E+01    
-1.1013E+01   1.9484E+01    -1.1179E+01   -2.6356E+02   -7.8709E+01   1.0238E+02    
-1.2814E+01   1.8664E+01    -9.4702E+00   -2.4249E+02   -7.2147E+01   1.2774E+02    
-1.4272E+01   1.7955E+01    -7.4194E+00   -2.1741E+02   -6.3707E+01   1.4848E+02    
-1.5334E+01   1.7384E+01    -5.1005E+00   -1.8924E+02   -5.3694E+01   1.6386E+02    
-1.5963E+01   1.6970E+01    -2.5972E+00   -1.5899E+02   -4.2471E+01   1.7331E+02    
-1.7299E+01   1.6272E+01    0.0000E+00    -1.2793E+02   -3.0007E+01   1.6899E+02    
-1.7028E+01   1.6204E+01    2.5997E+00    -1.0061E+02   -1.9129E+01   1.6642E+02    
-1.6340E+01   1.6305E+01    5.1204E+00    -7.4246E+01   -8.2828E+00   1.5880E+02    
-1.5258E+01   1.6571E+01    7.4855E+00    -4.9625E+01   2.2009E+00    1.4635E+02    
-1.3813E+01   1.6994E+01    9.6231E+00    -2.7501E+01   1.2004E+01    1.2945E+02    
-1.2049E+01   1.7562E+01    1.1468E+01    -8.5447E+00   2.0829E+01    1.0862E+02    
-1.0021E+01   1.8257E+01    1.2965E+01    6.6672E+00    2.8407E+01    8.4494E+01    
-7.7898E+00   1.9057E+01    1.4068E+01    1.7673E+01    3.4508E+01    5.7797E+01    
-5.4230E+00   1.9940E+01    1.4743E+01    2.4137E+01    3.8947E+01    2.9344E+01    
-2.9928E+00   2.0877E+01    1.4971E+01    2.5865E+01    4.1589E+01    -3.4660E-08   
-5.7284E-01   2.1841E+01    1.4743E+01    2.2802E+01    4.2353E+01    -2.9344E+01   
1.7632E+00    2.2802E+01    1.4068E+01    1.5043E+01    4.1217E+01    -5.7797E+01   
3.9444E+00    2.3730E+01    1.2965E+01    2.8228E+00    3.8215E+01    -8.4494E+01   
5.9044E+00    2.4599E+01    1.1468E+01    -1.3487E+01   3.3438E+01    -1.0862E+02   
7.5838E+00    2.5381E+01    9.6231E+00    -3.3391E+01   2.7031E+01    -1.2945E+02   
8.9315E+00    2.6052E+01    7.4855E+00    -5.6284E+01   1.9189E+01    -1.4635E+02   
9.9065E+00    2.6593E+01    5.1204E+00    -8.1471E+01   1.0150E+01    -1.5880E+02   
1.0479E+01    2.6986E+01    2.5997E+00    -1.0819E+02   1.8954E-01    -1.6642E+02   
1.0632E+01    2.7220E+01    -6.1412E-09   -1.3562E+02   -1.0391E+01   -1.6899E+02   
1.0361E+01    2.7288E+01    -2.5997E+00   -1.6293E+02   -2.1269E+01   -1.6642E+02   
9.6735E+00    2.7187E+01    -5.1204E+00   -1.8930E+02   -3.2115E+01   -1.5880E+02   
8.5909E+00    2.6921E+01    -7.4855E+00   -2.1392E+02   -4.2599E+01   -1.4635E+02   
7.1460E+00    2.6498E+01    -9.6231E+00   -2.3605E+02   -5.2402E+01   -1.2945E+02   
5.3826E+00    2.5930E+01    -1.1468E+01   -2.5500E+02   -6.1227E+01   -1.0862E+02   
3.3545E+00    2.5235E+01    -1.2965E+01   -2.7022E+02   -6.8805E+01   -8.4494E+01   
1.1231E+00    2.4435E+01    -1.4068E+01   -2.8122E+02   -7.4906E+01   -5.7797E+01   
-1.2437E+00   2.3552E+01    -1.4743E+01   -2.8769E+02   -7.9345E+01   -2.9344E+01   
-3.6739E+00   2.2615E+01    -1.4971E+01   -2.8941E+02   -8.1987E+01   1.0398E-07    
-6.0938E+00   2.1651E+01    -1.4743E+01   -2.8635E+02   -8.2751E+01   2.9344E+01    
-8.4299E+00   2.0690E+01    -1.4068E+01   -2.7859E+02   -8.1615E+01   5.7797E+01    
-1.0611E+01   1.9762E+01    -1.2965E+01   -2.6637E+02   -7.8613E+01   8.4494E+01    
-1.2571E+01   1.8893E+01    -1.1468E+01   -2.5006E+02   -7.3836E+01   1.0862E+02    
-1.4250E+01   1.8111E+01    -9.6231E+00   -2.3016E+02   -6.7429E+01   1.2945E+02    
-1.5598E+01   1.7440E+01    -7.4855E+00   -2.0726E+02   -5.9587E+01   1.4635E+02    
-1.6573E+01   1.6899E+01    -5.1204E+00   -1.8208E+02   -5.0548E+01   1.5880E+02    
-1.7146E+01   1.6506E+01    -2.5997E+00   -1.5536E+02   -4.0587E+01   1.6642E+02    
-1.8463E+01   1.5816E+01    0.0000E+00    -1.2808E+02   -2.9622E+01   1.6236E+02    
-1.8208E+01   1.5742E+01    2.6016E+00    -1.0383E+02   -1.9978E+01   1.6026E+02    
-1.7567E+01   1.5823E+01    5.1359E+00    -8.0309E+01   -1.0339E+01   1.5400E+02    
-1.6558E+01   1.6058E+01    7.5371E+00    -5.8118E+01   -9.5485E-01   1.4376E+02    
-1.5207E+01   1.6440E+01    9.7431E+00    -3.7835E+01   7.9304E+00    1.2980E+02    
-1.3548E+01   1.6959E+01    1.1697E+01    -1.9985E+01   1.6087E+01    1.1247E+02    
-1.1624E+01   1.7603E+01    1.3348E+01    -5.0297E+00   2.3304E+01    9.2231E+01    
-9.4858E+00   1.8353E+01    1.4653E+01    6.6427E+00    2.9394E+01    6.9602E+01    
-7.1882E+00   1.9192E+01    1.5578E+01    1.4730E+01    3.4200E+01    4.5171E+01    
-4.7907E+00   2.0097E+01    1.6100E+01    1.9023E+01    3.7597E+01    1.9570E+01    
-2.3555E+00   2.1044E+01    1.6205E+01    1.9411E+01    3.9497E+01    -6.5376E+00   
5.4429E-02    2.2010E+01    1.5891E+01    1.5883E+01    3.9851E+01    -3.2476E+01   
2.3766E+00    2.2969E+01    1.5165E+01    8.5303E+00    3.8650E+01    -5.7574E+01   
4.5509E+00    2.3896E+01    1.4046E+01    -2.4558E+00   3.5924E+01    -8.1180E+01   
6.5209E+00    2.4767E+01    1.2563E+01    -1.6791E+01   3.1745E+01    -1.0268E+02   
8.2358E+00    2.5561E+01    1.0755E+01    -3.4105E+01   2.6221E+01    -1.2153E+02   
9.6510E+00    2.6255E+01    8.6682E+00    -5.3948E+01   1.9494E+01    -1.3722E+02   
1.0730E+01    2.6833E+01    6.3571E+00    -7.5806E+01   1.1739E+01    -1.4937E+02   
1.1445E+01    2.7279E+01    3.8813E+00    -9.9114E+01   3.1576E+00    -1.5764E+02   
1.1777E+01    2.7581E+01    1.3050E+00    -1.2327E+02   -6.0292E+00   -1.6183E+02   
1.1717E+01    2.7733E+01    -1.3050E+00   -1.4764E+02   -1.5583E+01   -1.6183E+02   
1.1268E+01    2.7729E+01    -3.8813E+00   -1.7161E+02   -2.5256E+01   -1.5764E+02   
1.0441E+01    2.7571E+01    -6.3571E+00   -1.9454E+02   -3.4799E+01   -1.4937E+02   
9.2566E+00    2.7261E+01    -8.6682E+00   -2.1584E+02   -4.3963E+01   -1.3722E+02   
7.7465E+00    2.6809E+01    -1.0755E+01   -2.3497E+02   -5.2511E+01   -1.2153E+02   
5.9493E+00    2.6226E+01    -1.2563E+01   -2.5143E+02   -6.0223E+01   -1.0268E+02   
3.9118E+00    2.5526E+01    -1.4046E+01   -2.6479E+02   -6.6899E+01   -8.1180E+01   
1.6866E+00    2.4729E+01    -1.5165E+01   -2.7470E+02   -7.2364E+01   -5.7574E+01   
-6.6859E-01   2.3854E+01    -1.5891E+01   -2.8091E+02   -7.6479E+01   -3.2476E+01   
-3.0928E+00   2.2925E+01    -1.6205E+01   -2.8326E+02   -7.9136E+01   -6.5376E+00   
-5.5232E+00   2.1966E+01    -1.6100E+01   -2.8168E+02   -8.0267E+01   1.9570E+01    
-7.8970E+00   2.1000E+01    -1.5578E+01   -2.7622E+02   -7.9842E+01   4.5171E+01    
-1.0153E+01   2.0054E+01    -1.4653E+01   -2.6702E+02   -7.7872E+01   6.9602E+01    
-1.2231E+01   1.9152E+01    -1.3348E+01   -2.5432E+02   -7.4408E+01   9.2231E+01    
-1.4080E+01   1.8317E+01    -1.1697E+01   -2.3845E+02   -6.9541E+01   1.1247E+02    
-1.5650E+01   1.7571E+01    -9.7431E+00   -2.1981E+02   -6.3395E+01   1.2980E+02    
-1.6901E+01   1.6933E+01    -7.5371E+00   -1.9889E+02   -5.6131E+01   1.4376E+02    
-1.7801E+01   1.6419E+01    -5.1359E+00   -1.7623E+02   -4.7936E+01   1.5400E+02    
-1.8326E+01   1.6044E+01    -2.6016E+00   -1.5242E+02   -3.9023E+01   1.6026E+02    
-1.9626E+01   1.5360E+01    0.0000E+00    -1.2821E+02   -2.9280E+01   1.5646E+02    
-1.9385E+01   1.5280E+01    2.6032E+00    -1.0650E+02   -2.0652E+01   1.5471E+02    
-1.8785E+01   1.5345E+01    5.1482E+00    -8.5354E+01   -1.2015E+01   1.4950E+02    
-1.7841E+01   1.5552E+01    7.5783E+00    -6.5242E+01   -3.5597E+00   1.4096E+02    
-1.6572E+01   1.5898E+01    9.8390E+00    -4.6617E+01   4.5234E+00    1.2927E+02    
-1.5007E+01   1.6375E+01    1.1880E+01    -2.9895E+01   1.2054E+01    1.1469E+02    
-1.3181E+01   1.6972E+01    1.3656E+01    -1.5448E+01   1.8865E+01    9.7548E+01    
-1.1136E+01   1.7675E+01    1.5126E+01    -3.5993E+00   2.4802E+01    7.8228E+01    
-8.9160E+00   1.8469E+01    1.6259E+01    5.3859E+00    2.9735E+01    5.7160E+01    
-6.5715E+00   1.9337E+01    1.7028E+01    1.1307E+01    3.3552E+01    3.4815E+01    
-4.1547E+00   2.0258E+01    1.7417E+01    1.4032E+01    3.6168E+01    1.1692E+01    
-1.7195E+00   2.1212E+01    1.7417E+01    1.3500E+01    3.7526E+01    -1.1692E+01   
6.7961E-01    2.2179E+01    1.7028E+01    9.7232E+00    3.7593E+01    -3.4815E+01   
2.9891E+00    2.3135E+01    1.6259E+01    2.7852E+00    3.6370E+01    -5.7160E+01   
