-2.4203E-16   -4.7980E-17   
-2.4315E-16   -4.8619E-17   
-2.4428E-16   -4.9268E-17   
-2.4544E-16   -4.9927E-17   
-2.4661E-16   -5.0596E-17   
-2.4780E-16   -5.1275E-17   
-2.4901E-16   -5.1965E-17   
-2.5024E-16   -5.2666E-17   
-2.5148E-16   -5.3377E-17   
-2.5275E-16   -5.4101E-17   
-2.5403E-16   -5.4835E-17   
-2.5534E-16   -5.5582E-17   
-2.5667E-16   -5.6341E-17   
-2.5802E-16   -5.7113E-17   
-2.5939E-16   -5.7897E-17   
-2.6078E-16   -5.8695E-17   
-2.6219E-16   -5.9506E-17   
-2.6363E-16   -6.0331E-17   
-2.6509E-16   -6.1171E-17   
-2.6657E-16   -6.2024E-17   
-2.6808E-16   -6.2893E-17   
-2.6961E-16   -6.3777E-17   
-2.7117E-16   -6.4677E-17   
-2.7275E-16   -6.5593E-17   
-2.7436E-16   -6.6525E-17   
-2.7600E-16   -6.7475E-17   
-2.7767E-16   -6.8442E-17   
-2.7936E-16   -6.9426E-17   
-2.8108E-16   -7.0430E-17   
-2.8283E-16   -7.1452E-17   
-2.8461E-16   -7.2493E-17   
-2.8642E-16   -7.3555E-17   
-2.8827E-16   -7.4637E-17   
-2.9014E-16   -7.5740E-17   
-2.9205E-16   -7.6865E-17   
-2.9399E-16   -7.8012E-17   
-2.9597E-16   -7.9182E-17   
-2.9798E-16   -8.0376E-17   
-3.0003E-16   -8.1594E-17   
-3.0211E-16   -8.2836E-17   
-3.0423E-16   -8.4105E-17   
-3.0640E-16   -8.5400E-17   
-3.0860E-16   -8.6723E-17   
-3.1084E-16   -8.8073E-17   
-3.1312E-16   -8.9453E-17   
-3.1545E-16   -9.0862E-17   
-3.1782E-16   -9.2302E-17   
-3.2023E-16   -9.3774E-17   
-3.2269E-16   -9.5278E-17   
-3.2520E-16   -9.6817E-17   
-3.2776E-16   -9.8390E-17   
-3.3037E-16   -9.9999E-17   
-3.3302E-16   -1.0165E-16   
-3.3574E-16   -1.0333E-16   
-3.3850E-16   -1.0505E-16   
-3.4132E-16   -1.0682E-16   
-3.4420E-16   -1.0863E-16   
-3.4714E-16   -1.1048E-16   
-3.5013E-16   -1.1237E-16   
-3.5319E-16   -1.1432E-16   
-3.5631E-16   -1.1631E-16   
-3.5950E-16   -1.1835E-16   
-3.6276E-16   -1.2044E-16   
-3.6608E-16   -1.2259E-16   
-3.6948E-16   -1.2479E-16   
-3.7295E-16   -1.2705E-16   
-3.7650E-16   -1.2937E-16   
-3.8013E-16   -1.3175E-16   
-3.8384E-16   -1.3420E-16   
-3.8763E-16   -1.3671E-16   
-3.9150E-16   -1.3930E-16   
-3.9547E-16   -1.4195E-16   
-3.9953E-16   -1.4468E-16   
-4.0368E-16   -1.4749E-16   
-4.0793E-16   -1.5037E-16   
-4.1228E-16   -1.5335E-16   
-4.1674E-16   -1.5641E-16   
-4.2130E-16   -1.5956E-16   
-4.2598E-16   -1.6280E-16   
-4.3077E-16   -1.6615E-16   
-4.3568E-16   -1.6959E-16   
-4.4071E-16   -1.7315E-16   
-4.4588E-16   -1.7682E-16   
-4.5117E-16   -1.8060E-16   
-4.5661E-16   -1.8451E-16   
-4.6219E-16   -1.8854E-16   
-4.6791E-16   -1.9271E-16   
-4.7380E-16   -1.9702E-16   
-4.7984E-16   -2.0148E-16   
-4.8604E-16   -2.0609E-16   
-4.9242E-16   -2.1086E-16   
-4.9898E-16   -2.1579E-16   
-5.0573E-16   -2.2091E-16   
-5.1267E-16   -2.2621E-16   
-5.1982E-16   -2.3171E-16   
-5.2717E-16   -2.3741E-16   
-5.3475E-16   -2.4333E-16   
-5.4255E-16   -2.4947E-16   
-5.5060E-16   -2.5585E-16   
-5.5889E-16   -2.6249E-16   
-5.6745E-16   -2.6939E-16   
-5.7628E-16   -2.7658E-16   
-5.8539E-16   -2.8406E-16   
-5.9481E-16   -2.9185E-16   
-6.0453E-16   -2.9998E-16   
-6.1459E-16   -3.0845E-16   
-6.2499E-16   -3.1731E-16   
-6.3575E-16   -3.2655E-16   
-6.4688E-16   -3.3622E-16   
-6.5842E-16   -3.4634E-16   
-6.7037E-16   -3.5693E-16   
-6.8277E-16   -3.6803E-16   
-6.9562E-16   -3.7967E-16   
-7.0897E-16   -3.9188E-16   
-7.2283E-16   -4.0472E-16   
-7.3723E-16   -4.1821E-16   
-7.5221E-16   -4.3242E-16   
-7.6779E-16   -4.4738E-16   
-7.8402E-16   -4.6316E-16   
-8.0092E-16   -4.7982E-16   
-8.1855E-16   -4.9743E-16   
-8.3694E-16   -5.1605E-16   
-8.5615E-16   -5.3578E-16   
-8.7622E-16   -5.5671E-16   
-8.9720E-16   -5.7893E-16   
-9.1917E-16   -6.0256E-16   
-9.4218E-16   -6.2772E-16   
-9.6631E-16   -6.5455E-16   
-9.9163E-16   -6.8321E-16   
-1.0182E-15   -7.1386E-16   
-1.0462E-15   -7.4670E-16   
-1.0756E-15   -7.8196E-16   
-1.1066E-15   -8.1987E-16   
-1.1393E-15   -8.6072E-16   
-1.1738E-15   -9.0482E-16   
-1.2103E-15   -9.5254E-16   
-1.2489E-15   -1.0043E-15   
-1.2898E-15   -1.0605E-15   
-1.3331E-15   -1.1219E-15   
-1.3791E-15   -1.1889E-15   
-1.4280E-15   -1.2623E-15   
-1.4800E-15   -1.3430E-15   
-1.5354E-15   -1.4320E-15   
-1.5945E-15   -1.5306E-15   
-1.6576E-15   -1.6400E-15   
-1.7249E-15   -1.7621E-15   
-1.7968E-15   -1.8989E-15   
-1.8736E-15   -2.0528E-15   
-1.9556E-15   -2.2268E-15   
-2.0432E-15   -2.4248E-15   
-2.1364E-15   -2.6512E-15   
-2.2352E-15   -2.9119E-15   
-2.3395E-15   -3.2141E-15   
-2.4484E-15   -3.5670E-15   
-2.5604E-15   -3.9828E-15   
-2.6727E-15   -4.4771E-15   
-2.7803E-15   -5.0705E-15   
-2.8746E-15   -5.7910E-15   
-2.9410E-15   -6.6761E-15   
-2.9540E-15   -7.7776E-15   
-2.8695E-15   -9.1675E-15   
-2.6089E-15   -1.0945E-14   
-2.0304E-15   -1.3249E-14   
-8.7087E-16   -1.6257E-14   
1.3645E-15    -2.0172E-14   
5.6040E-15    -2.5091E-14   
1.3481E-14    -3.0553E-14   
2.7195E-14    -3.4229E-14   
4.6837E-14    -2.9896E-14   
6.3150E-14    -1.0524E-14   
6.0565E-14    1.6372E-14    
4.1982E-14    3.2085E-14    
2.3375E-14    3.3775E-14    
1.1202E-14    2.9296E-14    
4.3650E-15    2.3855E-14    
7.1007E-16    1.9164E-14    
-1.2113E-15   1.5479E-14    
-2.2021E-15   1.2654E-14    
-2.6890E-15   1.0488E-14    
-2.8990E-15   8.8121E-15    
-2.9556E-15   7.4976E-15    
-2.9273E-15   6.4523E-15    
-2.8528E-15   5.6098E-15    
-2.7545E-15   4.9220E-15    
-2.6454E-15   4.3540E-15    
-2.5329E-15   3.8797E-15    
-2.4216E-15   3.4799E-15    
-2.3137E-15   3.1397E-15    
-2.2108E-15   2.8480E-15    
-2.1133E-15   2.5959E-15    
-2.0215E-15   2.3766E-15    
-1.9353E-15   2.1846E-15    
-1.8546E-15   2.0155E-15    
-1.7790E-15   1.8659E-15    
-1.7082E-15   1.7327E-15    
-1.6420E-15   1.6138E-15    
-1.5799E-15   1.5070E-15    
-1.5218E-15   1.4108E-15    
-1.4672E-15   1.3238E-15    
-1.4159E-15   1.2448E-15    
-1.3678E-15   1.1730E-15    
-1.3224E-15   1.1074E-15    
-1.2797E-15   1.0473E-15    
-1.2394E-15   9.9212E-16    
-1.2013E-15   9.4134E-16    
-1.1653E-15   8.9450E-16    
-1.1313E-15   8.5118E-16    
-1.0990E-15   8.1104E-16    
-1.0684E-15   7.7376E-16    
-1.0393E-15   7.3908E-16    
-1.0117E-15   7.0676E-16    
-9.8540E-16   6.7659E-16    
-9.6038E-16   6.4837E-16    
-9.3653E-16   6.2194E-16    
-9.1377E-16   5.9714E-16    
-8.9205E-16   5.7385E-16    
-8.7128E-16   5.5193E-16    
-8.5143E-16   5.3129E-16    
-8.3242E-16   5.1182E-16    
-8.1422E-16   4.9344E-16    
-7.9677E-16   4.7605E-16    
-7.8003E-16   4.5960E-16    
-7.6396E-16   4.4401E-16    
-7.4853E-16   4.2923E-16    
-7.3369E-16   4.1519E-16    
-7.1942E-16   4.0185E-16    
-7.0569E-16   3.8916E-16    
-6.9247E-16   3.7708E-16    
-6.7972E-16   3.6556E-16    
-6.6744E-16   3.5458E-16    
-6.5559E-16   3.4410E-16    
-6.4415E-16   3.3409E-16    
-6.3310E-16   3.2452E-16    
-6.2243E-16   3.1537E-16    
-6.1212E-16   3.0660E-16    
-6.0215E-16   2.9820E-16    
-5.9250E-16   2.9016E-16    
-5.8316E-16   2.8243E-16    
-5.7411E-16   2.7502E-16    
-5.6535E-16   2.6790E-16    
-5.5686E-16   2.6106E-16    
-5.4862E-16   2.5448E-16    
-5.4064E-16   2.4816E-16    
-5.3289E-16   2.4206E-16    
-5.2537E-16   2.3620E-16    
-5.1806E-16   2.3054E-16    
-5.1097E-16   2.2509E-16    
-5.0407E-16   2.1983E-16    
-4.9737E-16   2.1476E-16    
-4.9086E-16   2.0986E-16    
-4.8452E-16   2.0512E-16    
-4.7835E-16   2.0055E-16    
-4.7235E-16   1.9613E-16    
-4.6651E-16   1.9185E-16    
-4.6082E-16   1.8771E-16    
-4.5527E-16   1.8371E-16    
-4.4987E-16   1.7983E-16    
-4.4461E-16   1.7607E-16    
-4.3948E-16   1.7243E-16    
-4.3447E-16   1.6889E-16    
-4.2959E-16   1.6547E-16    
-4.2483E-16   1.6215E-16    
-4.2018E-16   1.5892E-16    
-4.1564E-16   1.5579E-16    
-4.1121E-16   1.5275E-16    
-4.0688E-16   1.4980E-16    
-4.0266E-16   1.4693E-16    
-3.9853E-16   1.4414E-16    
-3.9449E-16   1.4143E-16    
-3.9055E-16   1.3879E-16    
-3.8669E-16   1.3622E-16    
-3.8292E-16   1.3372E-16    
-3.7924E-16   1.3129E-16    
-3.7563E-16   1.2892E-16    
-3.7210E-16   1.2662E-16    
-3.6865E-16   1.2437E-16    
-3.6527E-16   1.2218E-16    
-3.6196E-16   1.2004E-16    
-3.5872E-16   1.1796E-16    
-3.5555E-16   1.1593E-16    
-3.5244E-16   1.1395E-16    
-3.4939E-16   1.1202E-16    
-3.4641E-16   1.1013E-16    
-3.4349E-16   1.0829E-16    
-3.4063E-16   1.0649E-16    
-3.3782E-16   1.0474E-16    
-3.3507E-16   1.0302E-16    
-3.3237E-16   1.0135E-16    
-3.2972E-16   9.9708E-17    
-3.2713E-16   9.8107E-17    
-3.2458E-16   9.6541E-17    
-3.2209E-16   9.5010E-17    
-3.1964E-16   9.3513E-17    
-3.1723E-16   9.2048E-17    
-3.1487E-16   9.0615E-17    
-3.1256E-16   8.9212E-17    
-3.1028E-16   8.7838E-17    
-3.0805E-16   8.6494E-17    
-3.0586E-16   8.5177E-17    
-3.0371E-16   8.3888E-17    
-3.0160E-16   8.2625E-17    
-2.9952E-16   8.1387E-17    
-2.9748E-16   8.0175E-17    
-2.9548E-16   7.8986E-17    
-2.9351E-16   7.7821E-17    
-2.9158E-16   7.6678E-17    
-2.8968E-16   7.5558E-17    
-2.8781E-16   7.4460E-17    
-2.8598E-16   7.3382E-17    
-2.8417E-16   7.2325E-17    
-2.8240E-16   7.1287E-17    
-2.8066E-16   7.0269E-17    
-2.7894E-16   6.9270E-17    
-2.7725E-16   6.8289E-17    
-2.7560E-16   6.7326E-17    
-2.7397E-16   6.6380E-17    
-2.7236E-16   6.5451E-17    
-2.7078E-16   6.4538E-17    
-2.6923E-16   6.3642E-17    
-2.6771E-16   6.2761E-17    
-2.6620E-16   6.1895E-17    
-2.6473E-16   6.1045E-17    
-2.6327E-16   6.0208E-17    
-2.6184E-16   5.9386E-17    
-2.6043E-16   5.8578E-17    
-2.5905E-16   5.7783E-17    
-2.5768E-16   5.7001E-17    
-2.5634E-16   5.6232E-17    
-2.5502E-16   5.5475E-17    
-2.5372E-16   5.4731E-17    
-2.5244E-16   5.3999E-17    
-2.5117E-16   5.3278E-17    
-2.4993E-16   5.2568E-17    
-2.4871E-16   5.1870E-17    
-2.4751E-16   5.1182E-17    
-2.4632E-16   5.0505E-17    
-2.4515E-16   4.9838E-17    
-2.4400E-16   4.9182E-17    
-2.4287E-16   4.8535E-17    
-2.4175E-16   4.7897E-17    
-2.4065E-16   4.7270E-17    
-2.3957E-16   4.6651E-17    
-2.3851E-16   4.6041E-17    
-2.3746E-16   4.5440E-17    
-2.3642E-16   4.4848E-17    
-2.3540E-16   4.4264E-17    
-2.3440E-16   4.3689E-17    
-2.3341E-16   4.3121E-17    
-2.3243E-16   4.2561E-17    
-2.3147E-16   4.2009E-17    
-2.3053E-16   4.1465E-17    
-2.2960E-16   4.0927E-17    
-2.2868E-16   4.0397E-17    
-2.2777E-16   3.9874E-17    
-2.2688E-16   3.9358E-17    
-2.2600E-16   3.8849E-17    
-2.2513E-16   3.8346E-17    
-2.2428E-16   3.7850E-17    
-2.2344E-16   3.7360E-17    
-2.2261E-16   3.6876E-17    
-2.2179E-16   3.6399E-17    
-2.2099E-16   3.5927E-17    
-2.2020E-16   3.5461E-17    
-2.1941E-16   3.5001E-17    
-2.1864E-16   3.4546E-17    
-2.1788E-16   3.4097E-17    
-2.1714E-16   3.3653E-17    
-2.1640E-16   3.3215E-17    
-2.1567E-16   3.2781E-17    
-2.1495E-16   3.2353E-17    
-2.1425E-16   3.1930E-17    
-2.1355E-16   3.1511E-17    
-2.1287E-16   3.1097E-17    
-2.1219E-16   3.0688E-17    
-2.1153E-16   3.0283E-17    
-2.1087E-16   2.9883E-17    
-2.1022E-16   2.9487E-17    
-2.0959E-16   2.9096E-17    
-2.0896E-16   2.8708E-17    
-2.0834E-16   2.8325E-17    
-2.0773E-16   2.7946E-17    
-2.0713E-16   2.7571E-17    
-2.0654E-16   2.7199E-17    
-2.0595E-16   2.6832E-17    
-2.0538E-16   2.6468E-17    
-2.0481E-16   2.6108E-17    
-2.0426E-16   2.5751E-17    
-2.0371E-16   2.5398E-17    
-2.0316E-16   2.5049E-17    
-2.0263E-16   2.4702E-17    
-2.0211E-16   2.4359E-17    
-2.0159E-16   2.4020E-17    
-2.0108E-16   2.3683E-17    
-2.0058E-16   2.3350E-17    
-2.0008E-16   2.3019E-17    
-1.9960E-16   2.2692E-17    
-1.9912E-16   2.2368E-17    
-1.9865E-16   2.2046E-17    
-1.9818E-16   2.1727E-17    
-1.9772E-16   2.1411E-17    
-1.9727E-16   2.1098E-17    
-1.9683E-16   2.0788E-17    
-1.9640E-16   2.0480E-17    
-1.9597E-16   2.0174E-17    
-1.9554E-16   1.9871E-17    
-1.9513E-16   1.9571E-17    
-1.9472E-16   1.9273E-17    
-1.9432E-16   1.8977E-17    
-1.9392E-16   1.8684E-17    
-1.9353E-16   1.8393E-17    
-1.9315E-16   1.8104E-17    
-1.9277E-16   1.7817E-17    
-1.9240E-16   1.7532E-17    
-1.9204E-16   1.7250E-17    
-1.9168E-16   1.6969E-17    
-1.9133E-16   1.6691E-17    
-1.9098E-16   1.6415E-17    
-1.9064E-16   1.6140E-17    
-1.9031E-16   1.5867E-17    
-1.8998E-16   1.5596E-17    
-1.8966E-16   1.5327E-17    
-1.8935E-16   1.5060E-17    
-1.8904E-16   1.4795E-17    
-1.8873E-16   1.4531E-17    
-1.8843E-16   1.4269E-17    
-1.8814E-16   1.4008E-17    
-1.8785E-16   1.3749E-17    
-1.8757E-16   1.3492E-17    
-1.8730E-16   1.3236E-17    
-1.8702E-16   1.2981E-17    
-1.8676E-16   1.2728E-17    
-1.8650E-16   1.2477E-17    
-1.8624E-16   1.2227E-17    
-1.8600E-16   1.1978E-17    
-1.8575E-16   1.1730E-17    
-1.8551E-16   1.1484E-17    
-1.8528E-16   1.1239E-17    
-1.8505E-16   1.0996E-17    
-1.8483E-16   1.0753E-17    
-1.8461E-16   1.0512E-17    
-1.8440E-16   1.0271E-17    
-1.8419E-16   1.0032E-17    
-1.8398E-16   9.7943E-18    
-1.8379E-16   9.5573E-18    
-1.8359E-16   9.3214E-18    
-1.8340E-16   9.0864E-18    
-1.8322E-16   8.8524E-18    
-1.8304E-16   8.6193E-18    
-1.8287E-16   8.3872E-18    
-1.8270E-16   8.1560E-18    
-1.8254E-16   7.9256E-18    
-1.8238E-16   7.6960E-18    
-1.8222E-16   7.4673E-18    
-1.8207E-16   7.2393E-18    
-1.8193E-16   7.0121E-18    
-1.8179E-16   6.7856E-18    
-1.8165E-16   6.5599E-18    
-1.8152E-16   6.3348E-18    
-1.8139E-16   6.1104E-18    
-1.8127E-16   5.8866E-18    
-1.8116E-16   5.6634E-18    
-1.8104E-16   5.4408E-18    
-1.8094E-16   5.2188E-18    
-1.8083E-16   4.9973E-18    
-1.8073E-16   4.7763E-18    
-1.8064E-16   4.5558E-18    
-1.8055E-16   4.3358E-18    
-1.8046E-16   4.1162E-18    
-1.8038E-16   3.8971E-18    
-1.8031E-16   3.6783E-18    
-1.8024E-16   3.4599E-18    
-1.8017E-16   3.2419E-18    
-1.8011E-16   3.0242E-18    
-1.8005E-16   2.8068E-18    
-1.7999E-16   2.5897E-18    
-1.7994E-16   2.3728E-18    
-1.7990E-16   2.1562E-18    
-1.7986E-16   1.9398E-18    
-1.7982E-16   1.7236E-18    
-1.7979E-16   1.5076E-18    
-1.7976E-16   1.2917E-18    
-1.7974E-16   1.0759E-18    
-1.7972E-16   8.6028E-19    
-1.7971E-16   6.4472E-19    
-1.7970E-16   4.2922E-19    
-1.7969E-16   2.1376E-19    
-1.7969E-16   -1.6844E-21   
-1.7969E-16   -2.1713E-19   
-1.7970E-16   -4.3260E-19   
-1.7971E-16   -6.4812E-19   
-1.7973E-16   -8.6371E-19   
-1.7975E-16   -1.0794E-18   
-1.7977E-16   -1.2952E-18   
-1.7980E-16   -1.5111E-18   
-1.7984E-16   -1.7272E-18   
-1.7988E-16   -1.9435E-18   
-1.7992E-16   -2.1600E-18   
-1.7997E-16   -2.3767E-18   
-1.8002E-16   -2.5936E-18   
-1.8008E-16   -2.8108E-18   
-1.8014E-16   -3.0283E-18   
-1.8020E-16   -3.2461E-18   
-1.8027E-16   -3.4643E-18   
-1.8034E-16   -3.6828E-18   
-1.8042E-16   -3.9017E-18   
-1.8051E-16   -4.1210E-18   
-1.8059E-16   -4.3408E-18   
-1.8069E-16   -4.5610E-18   
-1.8078E-16   -4.7816E-18   
-1.8088E-16   -5.0028E-18   
-1.8099E-16   -5.2245E-18   
-1.8110E-16   -5.4467E-18   
-1.8121E-16   -5.6695E-18   
-1.8133E-16   -5.8929E-18   
-1.8146E-16   -6.1169E-18   
-1.8159E-16   -6.3416E-18   
-1.8172E-16   -6.5669E-18   
-1.8186E-16   -6.7929E-18   
-1.8200E-16   -7.0197E-18   
-1.8215E-16   -7.2471E-18   
-1.8230E-16   -7.4754E-18   
-1.8246E-16   -7.7044E-18   
-1.8262E-16   -7.9343E-18   
-1.8278E-16   -8.1650E-18   
-1.8295E-16   -8.3965E-18   
-1.8313E-16   -8.6290E-18   
-1.8331E-16   -8.8624E-18   
-1.8350E-16   -9.0967E-18   
-1.8369E-16   -9.3320E-18   
-1.8388E-16   -9.5684E-18   
-1.8408E-16   -9.8057E-18   
-1.8429E-16   -1.0044E-17   
-1.8450E-16   -1.0284E-17   
-1.8472E-16   -1.0524E-17   
-1.8494E-16   -1.0766E-17   
-1.8516E-16   -1.1009E-17   
-1.8539E-16   -1.1253E-17   
-1.8563E-16   -1.1499E-17   
-1.8587E-16   -1.1745E-17   
-1.8612E-16   -1.1993E-17   
-1.8637E-16   -1.2243E-17   
-1.8663E-16   -1.2493E-17   
-1.8689E-16   -1.2745E-17   
-1.8716E-16   -1.2999E-17   
-1.8743E-16   -1.3254E-17   
-1.8771E-16   -1.3510E-17   
-1.8799E-16   -1.3768E-17   
-1.8829E-16   -1.4028E-17   
-1.8858E-16   -1.4289E-17   
-1.8888E-16   -1.4552E-17   
-1.8919E-16   -1.4816E-17   
-1.8950E-16   -1.5082E-17   
-1.8982E-16   -1.5350E-17   
-1.9015E-16   -1.5620E-17   
-1.9048E-16   -1.5891E-17   
-1.9081E-16   -1.6165E-17   
-1.9115E-16   -1.6440E-17   
-1.9150E-16   -1.6717E-17   
-1.9186E-16   -1.6996E-17   
-1.9222E-16   -1.7278E-17   
-1.9258E-16   -1.7561E-17   
-1.9296E-16   -1.7846E-17   
-1.9334E-16   -1.8134E-17   
-1.9372E-16   -1.8423E-17   
-1.9412E-16   -1.8715E-17   
-1.9451E-16   -1.9010E-17   
-1.9492E-16   -1.9306E-17   
-1.9533E-16   -1.9605E-17   
-1.9575E-16   -1.9907E-17   
-1.9618E-16   -2.0210E-17   
-1.9661E-16   -2.0517E-17   
-1.9705E-16   -2.0826E-17   
-1.9750E-16   -2.1137E-17   
-1.9795E-16   -2.1452E-17   
-1.9841E-16   -2.1769E-17   
-1.9888E-16   -2.2088E-17   
-1.9935E-16   -2.2411E-17   
-1.9984E-16   -2.2736E-17   
-2.0033E-16   -2.3065E-17   
-2.0082E-16   -2.3396E-17   
-2.0133E-16   -2.3731E-17   
-2.0184E-16   -2.4069E-17   
-2.0236E-16   -2.4410E-17   
-2.0289E-16   -2.4754E-17   
-2.0343E-16   -2.5102E-17   
-2.0398E-16   -2.5452E-17   
-2.0453E-16   -2.5807E-17   
-2.0509E-16   -2.6165E-17   
-2.0566E-16   -2.6526E-17   
-2.0624E-16   -2.6892E-17   
-2.0683E-16   -2.7261E-17   
-2.0742E-16   -2.7633E-17   
-2.0803E-16   -2.8010E-17   
-2.0864E-16   -2.8391E-17   
-2.0927E-16   -2.8776E-17   
-2.0990E-16   -2.9165E-17   
-2.1054E-16   -2.9558E-17   
-2.1119E-16   -2.9955E-17   
-2.1185E-16   -3.0357E-17   
-2.1252E-16   -3.0764E-17   
-2.1320E-16   -3.1175E-17   
-2.1389E-16   -3.1590E-17   
-2.1460E-16   -3.2011E-17   
-2.1531E-16   -3.2436E-17   
-2.1603E-16   -3.2866E-17   
-2.1676E-16   -3.3302E-17   
-2.1750E-16   -3.3742E-17   
